0 Uu Uu Uu Uu Uu Uu Uu Uu
0.010667999999999999 1s 0s 1s 0s 0s 0s 1s 1s
0.010672 1s 0s 1s 0s 0s 0s 0s 0s
0.010676 1s 0s 0s 1s 1s 1s 0s 1s
0.01068 1s 0s 0s 1s 1s 0s 1s 0s
0.010683999999999999 1s 0s 0s 1s 0s 1s 1s 1s
0.010688 1s 0s 0s 1s 0s 1s 0s 0s
0.010692 1s 0s 0s 1s 0s 0s 0s 1s
0.010695999999999999 1s 0s 0s 0s 1s 1s 1s 0s
0.0107 1s 0s 0s 0s 1s 0s 1s 1s
0.010704 1s 0s 0s 0s 0s 1s 1s 1s
0.010707999999999999 1s 0s 0s 0s 0s 1s 0s 0s
0.010712 1s 0s 0s 0s 0s 0s 0s 1s
0.010716 0s 1s 1s 1s 1s 1s 1s 0s
0.01072 0s 1s 1s 1s 1s 0s 1s 1s
0.010724 0s 1s 1s 1s 1s 0s 0s 0s
0.010728 0s 1s 1s 1s 0s 1s 0s 0s
0.010732 0s 1s 1s 1s 0s 0s 0s 1s
0.010735999999999999 0s 1s 1s 0s 1s 1s 1s 0s
0.01074 0s 1s 1s 0s 1s 0s 1s 1s
0.010744 0s 1s 1s 0s 1s 0s 0s 0s
0.010747999999999999 0s 1s 1s 0s 0s 1s 0s 1s
0.010752 0s 1s 1s 0s 0s 0s 1s 0s
0.010756 0s 1s 0s 1s 1s 1s 1s 1s
0.010759999999999999 0s 1s 0s 1s 1s 1s 0s 0s
0.010764 0s 1s 0s 1s 1s 0s 0s 1s
0.010768 0s 1s 0s 1s 0s 1s 1s 0s
0.010772 0s 1s 0s 1s 0s 0s 1s 1s
0.010775999999999999 0s 1s 0s 1s 0s 0s 0s 0s
0.01078 0s 1s 0s 0s 1s 1s 0s 1s
0.010784 0s 1s 0s 0s 1s 0s 1s 0s
0.010787999999999999 0s 1s 0s 0s 0s 1s 1s 1s
0.010792 0s 1s 0s 0s 0s 1s 0s 0s
0.010796 0s 1s 0s 0s 0s 0s 1s 0s
0.010799999999999999 0s 0s 1s 1s 1s 1s 1s 1s
0.010804 0s 0s 1s 1s 1s 1s 0s 0s
0.010808 0s 0s 1s 1s 1s 0s 0s 1s
0.010811999999999999 0s 0s 1s 1s 0s 1s 1s 1s
0.010816 0s 0s 1s 1s 0s 1s 0s 0s
0.01082 0s 0s 1s 1s 0s 0s 1s 0s
0.010824 0s 0s 1s 0s 1s 1s 1s 1s
0.010827999999999999 0s 0s 1s 0s 1s 1s 0s 1s
0.010832 0s 0s 1s 0s 1s 0s 1s 0s
0.010836 0s 0s 1s 0s 1s 0s 0s 0s
0.010839999999999999 0s 0s 1s 0s 0s 1s 1s 0s
0.010844 0s 0s 1s 0s 0s 1s 0s 0s
0.010848 0s 0s 1s 0s 0s 0s 0s 1s
0.010851999999999999 0s 0s 0s 1s 1s 1s 1s 1s
0.010856 0s 0s 0s 1s 1s 1s 0s 1s
0.01086 0s 0s 0s 1s 1s 0s 1s 1s
0.010863999999999999 0s 0s 0s 1s 1s 0s 0s 1s
0.010868 0s 0s 0s 1s 0s 1s 1s 1s
0.010872 0s 0s 0s 1s 0s 1s 1s 0s
0.010876 0s 0s 0s 1s 0s 1s 0s 0s
0.010879999999999999 0s 0s 0s 1s 0s 0s 1s 0s
0.010884 0s 0s 0s 1s 0s 0s 0s 1s
0.010888 0s 0s 0s 0s 1s 1s 1s 1s
0.010891999999999999 0s 0s 0s 0s 1s 1s 1s 0s
0.010896 0s 0s 0s 0s 1s 1s 0s 0s
0.0109 0s 0s 0s 0s 1s 0s 1s 1s
0.010903999999999999 0s 0s 0s 0s 1s 0s 1s 0s
0.010908 0s 0s 0s 0s 1s 0s 0s 0s
0.010912 0s 0s 0s 0s 0s 1s 1s 1s
0.010916 0s 0s 0s 0s 0s 1s 1s 0s
0.01092 0s 0s 0s 0s 0s 1s 0s 1s
0.010924 0s 0s 0s 0s 0s 1s 0s 0s
0.010928 0s 0s 0s 0s 0s 1s 0s 0s
0.010931999999999999 0s 0s 0s 0s 0s 0s 1s 1s
0.010936 0s 0s 0s 0s 0s 0s 1s 0s
0.01094 0s 0s 0s 0s 0s 0s 1s 0s
0.010943999999999999 0s 0s 0s 0s 0s 0s 0s 1s
0.010948 0s 0s 0s 0s 0s 0s 0s 1s
0.010952 0s 0s 0s 0s 0s 0s 0s 0s
0.010955999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.01096 0s 0s 0s 0s 0s 0s 0s 0s
0.010964 0s 0s 0s 0s 0s 0s 0s 0s
0.010968 0s 0s 0s 0s 0s 0s 0s 0s
0.010971999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.010976 0s 0s 0s 0s 0s 0s 0s 0s
0.01098 0s 0s 0s 0s 0s 0s 0s 0s
0.010983999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.010988 0s 0s 0s 0s 0s 0s 0s 0s
0.010992 0s 0s 0s 0s 0s 0s 0s 1s
0.010995999999999999 0s 0s 0s 0s 0s 0s 0s 1s
0.011 0s 0s 0s 0s 0s 0s 1s 0s
0.011004 0s 0s 0s 0s 0s 0s 1s 0s
0.011007999999999999 0s 0s 0s 0s 0s 0s 1s 1s
0.011012 0s 0s 0s 0s 0s 1s 0s 0s
0.011016 0s 0s 0s 0s 0s 1s 0s 1s
0.01102 0s 0s 0s 0s 0s 1s 1s 0s
0.011023999999999999 0s 0s 0s 0s 0s 1s 1s 1s
0.011028 0s 0s 0s 0s 1s 0s 0s 0s
0.011032 0s 0s 0s 0s 1s 0s 0s 1s
0.011035999999999999 0s 0s 0s 0s 1s 0s 1s 0s
0.01104 0s 0s 0s 0s 1s 1s 0s 0s
0.011044 0s 0s 0s 0s 1s 1s 0s 1s
0.011047999999999999 0s 0s 0s 0s 1s 1s 1s 0s
0.011052 0s 0s 0s 1s 0s 0s 0s 0s
0.011056 0s 0s 0s 1s 0s 0s 0s 1s
0.011059999999999999 0s 0s 0s 1s 0s 0s 1s 1s
0.011064 0s 0s 0s 1s 0s 1s 0s 1s
0.011068 0s 0s 0s 1s 0s 1s 1s 1s
0.011072 0s 0s 0s 1s 1s 0s 0s 0s
0.011075999999999999 0s 0s 0s 1s 1s 0s 1s 0s
0.01108 0s 0s 0s 1s 1s 1s 0s 0s
0.011084 0s 0s 0s 1s 1s 1s 1s 0s
0.011087999999999999 0s 0s 1s 0s 0s 0s 0s 0s
0.011092 0s 0s 1s 0s 0s 0s 1s 1s
0.011096 0s 0s 1s 0s 0s 1s 0s 1s
0.011099999999999999 0s 0s 1s 0s 0s 1s 1s 1s
0.011104 0s 0s 1s 0s 1s 0s 0s 1s
0.011108 0s 0s 1s 0s 1s 1s 0s 0s
0.011112 0s 0s 1s 0s 1s 1s 1s 0s
0.011116 0s 0s 1s 1s 0s 0s 0s 0s
0.01112 0s 0s 1s 1s 0s 0s 1s 1s
0.011124 0s 0s 1s 1s 0s 1s 1s 0s
0.011127999999999999 0s 0s 1s 1s 1s 0s 0s 0s
0.011132 0s 0s 1s 1s 1s 0s 1s 1s
0.011136 0s 0s 1s 1s 1s 1s 0s 1s
0.011139999999999999 0s 1s 0s 0s 0s 0s 0s 0s
0.011144 0s 1s 0s 0s 0s 0s 1s 1s
0.011148 0s 1s 0s 0s 0s 1s 1s 0s
0.011151999999999999 0s 1s 0s 0s 1s 0s 0s 1s
0.011156 0s 1s 0s 0s 1s 0s 1s 1s
0.01116 0s 1s 0s 0s 1s 1s 1s 0s
0.011164 0s 1s 0s 1s 0s 0s 0s 1s
0.011167999999999999 0s 1s 0s 1s 0s 1s 0s 0s
0.011172 0s 1s 0s 1s 0s 1s 1s 1s
0.011176 0s 1s 0s 1s 1s 0s 1s 0s
0.011179999999999999 0s 1s 0s 1s 1s 1s 0s 1s
0.011184 0s 1s 1s 0s 0s 0s 0s 0s
0.011188 0s 1s 1s 0s 0s 0s 1s 1s
0.011191999999999999 0s 1s 1s 0s 0s 1s 1s 0s
0.011196 0s 1s 1s 0s 1s 0s 1s 0s
0.0112 0s 1s 1s 0s 1s 1s 0s 1s
0.011203999999999999 0s 1s 1s 1s 0s 0s 0s 0s
0.011208 0s 1s 1s 1s 0s 0s 1s 1s
0.011212 0s 1s 1s 1s 0s 1s 1s 0s
0.011216 0s 1s 1s 1s 1s 0s 0s 1s
0.011219999999999999 0s 1s 1s 1s 1s 1s 0s 0s
0.011224 0s 1s 1s 1s 1s 1s 1s 1s
0.011228 1s 0s 0s 0s 0s 0s 1s 1s
0.011231999999999999 1s 0s 0s 0s 0s 1s 1s 0s
0.011236 1s 0s 0s 0s 1s 0s 0s 1s
0.01124 1s 0s 0s 0s 1s 1s 0s 0s
0.011243999999999999 1s 0s 0s 0s 1s 1s 1s 1s
0.011248 1s 0s 0s 1s 0s 0s 1s 0s
0.011252 1s 0s 0s 1s 0s 1s 0s 1s
0.011255999999999999 1s 0s 0s 1s 1s 0s 0s 1s
0.01126 1s 0s 0s 1s 1s 1s 0s 0s
0.011264 1s 0s 0s 1s 1s 1s 1s 1s
0.011268 1s 0s 1s 0s 0s 0s 1s 0s
0.011271999999999999 1s 0s 1s 0s 0s 1s 0s 1s
0.011276 1s 0s 1s 0s 1s 0s 0s 0s
0.01128 1s 0s 1s 0s 1s 0s 1s 1s
0.011283999999999999 1s 0s 1s 0s 1s 1s 1s 0s
0.011288 1s 0s 1s 1s 0s 0s 0s 1s
0.011292 1s 0s 1s 1s 0s 1s 0s 0s
0.011295999999999999 1s 0s 1s 1s 0s 1s 1s 0s
0.0113 1s 0s 1s 1s 1s 0s 0s 1s
0.011304 1s 0s 1s 1s 1s 1s 0s 0s
0.011308 1s 0s 1s 1s 1s 1s 1s 1s
0.011312 1s 1s 0s 0s 0s 0s 1s 0s
0.011316 1s 1s 0s 0s 0s 1s 0s 0s
0.01132 1s 1s 0s 0s 0s 1s 1s 1s
0.011323999999999999 1s 1s 0s 0s 1s 0s 0s 1s
0.011328 1s 1s 0s 0s 1s 1s 0s 0s
0.011332 1s 1s 0s 0s 1s 1s 1s 1s
0.011335999999999999 1s 1s 0s 1s 0s 0s 0s 1s
0.01134 1s 1s 0s 1s 0s 0s 1s 1s
0.011344 1s 1s 0s 1s 0s 1s 1s 0s
0.011347999999999999 1s 1s 0s 1s 1s 0s 0s 0s
0.011352 1s 1s 0s 1s 1s 0s 1s 0s
0.011356 1s 1s 0s 1s 1s 1s 0s 0s
0.01136 1s 1s 0s 1s 1s 1s 1s 1s
0.011363999999999999 1s 1s 1s 0s 0s 0s 0s 1s
0.011368 1s 1s 1s 0s 0s 0s 1s 1s
0.011372 1s 1s 1s 0s 0s 1s 0s 1s
0.011375999999999999 1s 1s 1s 0s 0s 1s 1s 1s
0.01138 1s 1s 1s 0s 1s 0s 0s 0s
0.011384 1s 1s 1s 0s 1s 0s 1s 0s
0.011387999999999999 1s 1s 1s 0s 1s 1s 0s 0s
0.011392 1s 1s 1s 0s 1s 1s 1s 0s
0.011396 1s 1s 1s 0s 1s 1s 1s 1s
0.011399999999999999 1s 1s 1s 1s 0s 0s 0s 1s
0.011404 1s 1s 1s 1s 0s 0s 1s 0s
0.011408 1s 1s 1s 1s 0s 0s 1s 1s
0.011412 1s 1s 1s 1s 0s 1s 0s 1s
0.011415999999999999 1s 1s 1s 1s 0s 1s 1s 0s
0.01142 1s 1s 1s 1s 0s 1s 1s 1s
0.011424 1s 1s 1s 1s 1s 0s 0s 0s
0.011427999999999999 1s 1s 1s 1s 1s 0s 0s 1s
0.011432 1s 1s 1s 1s 1s 0s 1s 0s
0.011436 1s 1s 1s 1s 1s 0s 1s 1s
0.011439999999999999 1s 1s 1s 1s 1s 1s 0s 0s
0.011444 1s 1s 1s 1s 1s 1s 0s 1s
0.011448 1s 1s 1s 1s 1s 1s 0s 1s
0.011451999999999999 1s 1s 1s 1s 1s 1s 1s 0s
0.011456 1s 1s 1s 1s 1s 1s 1s 0s
0.01146 1s 1s 1s 1s 1s 1s 1s 1s
0.011464 1s 1s 1s 1s 1s 1s 1s 1s
0.011467999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.011472 1s 1s 1s 1s 1s 1s 1s 1s
0.011476 1s 1s 1s 1s 1s 1s 1s 1s
0.011479999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.011484 1s 1s 1s 1s 1s 1s 1s 1s
0.011488 1s 1s 1s 1s 1s 1s 1s 1s
0.011491999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.011496 1s 1s 1s 1s 1s 1s 1s 1s
0.0115 1s 1s 1s 1s 1s 1s 1s 0s
0.011504 1s 1s 1s 1s 1s 1s 1s 0s
0.011508 1s 1s 1s 1s 1s 1s 0s 1s
0.011512 1s 1s 1s 1s 1s 1s 0s 1s
0.011516 1s 1s 1s 1s 1s 1s 0s 0s
0.011519999999999999 1s 1s 1s 1s 1s 0s 1s 1s
0.011524 1s 1s 1s 1s 1s 0s 1s 1s
0.011528 1s 1s 1s 1s 1s 0s 1s 0s
0.011531999999999999 1s 1s 1s 1s 1s 0s 0s 1s
0.011536 1s 1s 1s 1s 1s 0s 0s 0s
0.01154 1s 1s 1s 1s 0s 1s 1s 1s
0.011543999999999999 1s 1s 1s 1s 0s 1s 0s 1s
0.011548 1s 1s 1s 1s 0s 1s 0s 0s
0.011552 1s 1s 1s 1s 0s 0s 1s 1s
0.011556 1s 1s 1s 1s 0s 0s 0s 1s
0.011559999999999999 1s 1s 1s 1s 0s 0s 0s 0s
0.011564 1s 1s 1s 0s 1s 1s 1s 0s
0.011568 1s 1s 1s 0s 1s 1s 0s 1s
0.011571999999999999 1s 1s 1s 0s 1s 0s 1s 1s
0.011576 1s 1s 1s 0s 1s 0s 0s 1s
0.01158 1s 1s 1s 0s 1s 0s 0s 0s
0.011583999999999999 1s 1s 1s 0s 0s 1s 1s 0s
0.011588 1s 1s 1s 0s 0s 1s 0s 0s
0.011592 1s 1s 1s 0s 0s 0s 1s 0s
0.011595999999999999 1s 1s 1s 0s 0s 0s 0s 0s
0.0116 1s 1s 0s 1s 1s 1s 1s 0s
0.011604 1s 1s 0s 1s 1s 0s 1s 1s
0.011608 1s 1s 0s 1s 1s 0s 0s 1s
0.011611999999999999 1s 1s 0s 1s 0s 1s 1s 1s
0.011616 1s 1s 0s 1s 0s 1s 0s 1s
0.01162 1s 1s 0s 1s 0s 0s 1s 0s
0.011623999999999999 1s 1s 0s 1s 0s 0s 0s 0s
0.011628 1s 1s 0s 0s 1s 1s 0s 1s
0.011632 1s 1s 0s 0s 1s 0s 1s 1s
0.011635999999999999 1s 1s 0s 0s 1s 0s 0s 0s
0.01164 1s 1s 0s 0s 0s 1s 1s 0s
0.011644 1s 1s 0s 0s 0s 0s 1s 1s
0.011647999999999999 1s 1s 0s 0s 0s 0s 0s 0s
0.011652 1s 0s 1s 1s 1s 1s 0s 1s
0.011656 1s 0s 1s 1s 1s 0s 1s 1s
0.01166 1s 0s 1s 1s 1s 0s 0s 0s
0.011663999999999999 1s 0s 1s 1s 0s 1s 0s 1s
0.011668 1s 0s 1s 1s 0s 0s 1s 0s
0.011672 1s 0s 1s 0s 1s 1s 1s 1s
0.011675999999999999 1s 0s 1s 0s 1s 1s 0s 0s
0.01168 1s 0s 1s 0s 1s 0s 0s 1s
0.011684 1s 0s 1s 0s 0s 1s 1s 0s
0.011687999999999999 1s 0s 1s 0s 0s 0s 1s 1s
0.011692 1s 0s 1s 0s 0s 0s 0s 0s
0.011696 1s 0s 0s 1s 1s 1s 0s 1s
0.0117 1s 0s 0s 1s 1s 0s 1s 0s
0.011703999999999999 1s 0s 0s 1s 0s 1s 1s 1s
0.011708 1s 0s 0s 1s 0s 1s 0s 0s
0.011712 1s 0s 0s 1s 0s 0s 0s 1s
0.011715999999999999 1s 0s 0s 0s 1s 1s 1s 0s
0.01172 1s 0s 0s 0s 1s 0s 1s 1s
0.011724 1s 0s 0s 0s 0s 1s 1s 1s
0.011727999999999999 1s 0s 0s 0s 0s 1s 0s 0s
0.011732 1s 0s 0s 0s 0s 0s 0s 1s
0.011736 0s 1s 1s 1s 1s 1s 1s 0s
0.011739999999999999 0s 1s 1s 1s 1s 0s 1s 1s
0.011744 0s 1s 1s 1s 1s 0s 0s 0s
0.011748 0s 1s 1s 1s 0s 1s 0s 0s
0.011752 0s 1s 1s 1s 0s 0s 0s 1s
0.011755999999999999 0s 1s 1s 0s 1s 1s 1s 0s
0.01176 0s 1s 1s 0s 1s 0s 1s 1s
0.011764 0s 1s 1s 0s 1s 0s 0s 0s
0.011767999999999999 0s 1s 1s 0s 0s 1s 0s 1s
0.011772 0s 1s 1s 0s 0s 0s 1s 0s
0.011776 0s 1s 0s 1s 1s 1s 1s 1s
0.011779999999999999 0s 1s 0s 1s 1s 1s 0s 0s
0.011784 0s 1s 0s 1s 1s 0s 0s 1s
0.011788 0s 1s 0s 1s 0s 1s 1s 0s
0.011791999999999999 0s 1s 0s 1s 0s 0s 1s 1s
0.011796 0s 1s 0s 1s 0s 0s 0s 0s
0.0118 0s 1s 0s 0s 1s 1s 0s 1s
0.011804 0s 1s 0s 0s 1s 0s 1s 0s
0.011807999999999999 0s 1s 0s 0s 0s 1s 1s 1s
0.011812 0s 1s 0s 0s 0s 1s 0s 0s
0.011816 0s 1s 0s 0s 0s 0s 1s 0s
0.011819999999999999 0s 0s 1s 1s 1s 1s 1s 1s
0.011824 0s 0s 1s 1s 1s 1s 0s 0s
0.011828 0s 0s 1s 1s 1s 0s 0s 1s
0.011831999999999999 0s 0s 1s 1s 0s 1s 1s 1s
0.011836 0s 0s 1s 1s 0s 1s 0s 0s
0.01184 0s 0s 1s 1s 0s 0s 1s 0s
0.011843999999999999 0s 0s 1s 0s 1s 1s 1s 1s
0.011848 0s 0s 1s 0s 1s 1s 0s 1s
0.011852 0s 0s 1s 0s 1s 0s 1s 0s
0.011856 0s 0s 1s 0s 1s 0s 0s 0s
0.011859999999999999 0s 0s 1s 0s 0s 1s 1s 0s
0.011864 0s 0s 1s 0s 0s 1s 0s 0s
0.011868 0s 0s 1s 0s 0s 0s 0s 1s
0.011871999999999999 0s 0s 0s 1s 1s 1s 1s 1s
0.011876 0s 0s 0s 1s 1s 1s 0s 1s
0.01188 0s 0s 0s 1s 1s 0s 1s 1s
0.011883999999999999 0s 0s 0s 1s 1s 0s 0s 1s
0.011888 0s 0s 0s 1s 0s 1s 1s 1s
0.011892 0s 0s 0s 1s 0s 1s 1s 0s
0.011896 0s 0s 0s 1s 0s 1s 0s 0s
0.011899999999999999 0s 0s 0s 1s 0s 0s 1s 0s
0.011904 0s 0s 0s 1s 0s 0s 0s 1s
0.011908 0s 0s 0s 0s 1s 1s 1s 1s
0.011911999999999999 0s 0s 0s 0s 1s 1s 1s 0s
0.011916 0s 0s 0s 0s 1s 1s 0s 0s
0.01192 0s 0s 0s 0s 1s 0s 1s 1s
0.011923999999999999 0s 0s 0s 0s 1s 0s 1s 0s
0.011928 0s 0s 0s 0s 1s 0s 0s 0s
0.011932 0s 0s 0s 0s 0s 1s 1s 1s
0.011935999999999999 0s 0s 0s 0s 0s 1s 1s 0s
0.01194 0s 0s 0s 0s 0s 1s 0s 1s
0.011944 0s 0s 0s 0s 0s 1s 0s 0s
0.011948 0s 0s 0s 0s 0s 1s 0s 0s
0.011951999999999999 0s 0s 0s 0s 0s 0s 1s 1s
0.011956 0s 0s 0s 0s 0s 0s 1s 0s
0.01196 0s 0s 0s 0s 0s 0s 1s 0s
0.011963999999999999 0s 0s 0s 0s 0s 0s 0s 1s
0.011968 0s 0s 0s 0s 0s 0s 0s 1s
0.011972 0s 0s 0s 0s 0s 0s 0s 0s
0.011975999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.01198 0s 0s 0s 0s 0s 0s 0s 0s
0.011984 0s 0s 0s 0s 0s 0s 0s 0s
0.011987999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.011992 0s 0s 0s 0s 0s 0s 0s 0s
0.011996 0s 0s 0s 0s 0s 0s 0s 0s
0.012 0s 0s 0s 0s 0s 0s 0s 0s
0.012003999999999999 0s 0s 0s 0s 0s 0s 0s 0s
0.012008 0s 0s 0s 0s 0s 0s 0s 0s
0.012012 0s 0s 0s 0s 0s 0s 0s 1s
0.012015999999999999 0s 0s 0s 0s 0s 0s 0s 1s
0.01202 0s 0s 0s 0s 0s 0s 1s 0s
0.012024 0s 0s 0s 0s 0s 0s 1s 0s
0.012027999999999999 0s 0s 0s 0s 0s 0s 1s 1s
0.012032 0s 0s 0s 0s 0s 1s 0s 0s
0.012036 0s 0s 0s 0s 0s 1s 0s 1s
0.012039999999999999 0s 0s 0s 0s 0s 1s 1s 0s
0.012044 0s 0s 0s 0s 0s 1s 1s 1s
0.012048 0s 0s 0s 0s 1s 0s 0s 0s
0.012052 0s 0s 0s 0s 1s 0s 0s 1s
0.012055999999999999 0s 0s 0s 0s 1s 0s 1s 0s
0.01206 0s 0s 0s 0s 1s 1s 0s 0s
0.012064 0s 0s 0s 0s 1s 1s 0s 1s
0.012067999999999999 0s 0s 0s 0s 1s 1s 1s 0s
0.012072 0s 0s 0s 1s 0s 0s 0s 0s
0.012076 0s 0s 0s 1s 0s 0s 0s 1s
0.012079999999999999 0s 0s 0s 1s 0s 0s 1s 1s
0.012084 0s 0s 0s 1s 0s 1s 0s 1s
0.012088 0s 0s 0s 1s 0s 1s 1s 1s
0.012092 0s 0s 0s 1s 1s 0s 0s 0s
0.012095999999999999 0s 0s 0s 1s 1s 0s 1s 0s
0.0121 0s 0s 0s 1s 1s 1s 0s 0s
0.012104 0s 0s 0s 1s 1s 1s 1s 0s
0.012107999999999999 0s 0s 1s 0s 0s 0s 0s 0s
0.012112 0s 0s 1s 0s 0s 0s 1s 1s
0.012116 0s 0s 1s 0s 0s 1s 0s 1s
0.012119999999999999 0s 0s 1s 0s 0s 1s 1s 1s
0.012124 0s 0s 1s 0s 1s 0s 0s 1s
0.012128 0s 0s 1s 0s 1s 1s 0s 0s
0.012131999999999999 0s 0s 1s 0s 1s 1s 1s 0s
0.012136 0s 0s 1s 1s 0s 0s 0s 0s
0.01214 0s 0s 1s 1s 0s 0s 1s 1s
0.012144 0s 0s 1s 1s 0s 1s 1s 0s
0.012147999999999999 0s 0s 1s 1s 1s 0s 0s 0s
0.012152 0s 0s 1s 1s 1s 0s 1s 1s
0.012156 0s 0s 1s 1s 1s 1s 0s 1s
0.012159999999999999 0s 1s 0s 0s 0s 0s 0s 0s
0.012164 0s 1s 0s 0s 0s 0s 1s 1s
0.012168 0s 1s 0s 0s 0s 1s 1s 0s
0.012171999999999999 0s 1s 0s 0s 1s 0s 0s 1s
0.012176 0s 1s 0s 0s 1s 0s 1s 1s
0.01218 0s 1s 0s 0s 1s 1s 1s 0s
0.012183999999999999 0s 1s 0s 1s 0s 0s 0s 1s
0.012188 0s 1s 0s 1s 0s 1s 0s 0s
0.012192 0s 1s 0s 1s 0s 1s 1s 1s
0.012196 0s 1s 0s 1s 1s 0s 1s 0s
0.012199999999999999 0s 1s 0s 1s 1s 1s 0s 1s
0.012204 0s 1s 1s 0s 0s 0s 0s 0s
0.012208 0s 1s 1s 0s 0s 0s 1s 1s
0.012211999999999999 0s 1s 1s 0s 0s 1s 1s 0s
0.012216 0s 1s 1s 0s 1s 0s 1s 0s
0.01222 0s 1s 1s 0s 1s 1s 0s 1s
0.012223999999999999 0s 1s 1s 1s 0s 0s 0s 0s
0.012228 0s 1s 1s 1s 0s 0s 1s 1s
0.012232 0s 1s 1s 1s 0s 1s 1s 0s
0.012235999999999999 0s 1s 1s 1s 1s 0s 0s 1s
0.01224 0s 1s 1s 1s 1s 1s 0s 0s
0.012244 0s 1s 1s 1s 1s 1s 1s 1s
0.012248 1s 0s 0s 0s 0s 0s 1s 1s
0.012251999999999999 1s 0s 0s 0s 0s 1s 1s 0s
0.012256 1s 0s 0s 0s 1s 0s 0s 1s
0.01226 1s 0s 0s 0s 1s 1s 0s 0s
0.012263999999999999 1s 0s 0s 0s 1s 1s 1s 1s
0.012268 1s 0s 0s 1s 0s 0s 1s 0s
0.012272 1s 0s 0s 1s 0s 1s 0s 1s
0.012275999999999999 1s 0s 0s 1s 1s 0s 0s 1s
0.01228 1s 0s 0s 1s 1s 1s 0s 0s
0.012284 1s 0s 0s 1s 1s 1s 1s 1s
0.012288 1s 0s 1s 0s 0s 0s 1s 0s
0.012291999999999999 1s 0s 1s 0s 0s 1s 0s 1s
0.012296 1s 0s 1s 0s 1s 0s 0s 0s
0.0123 1s 0s 1s 0s 1s 0s 1s 1s
0.012303999999999999 1s 0s 1s 0s 1s 1s 1s 0s
0.012308 1s 0s 1s 1s 0s 0s 0s 1s
0.012312 1s 0s 1s 1s 0s 1s 0s 0s
0.012315999999999999 1s 0s 1s 1s 0s 1s 1s 0s
0.01232 1s 0s 1s 1s 1s 0s 0s 1s
0.012324 1s 0s 1s 1s 1s 1s 0s 0s
0.012327999999999999 1s 0s 1s 1s 1s 1s 1s 1s
0.012332 1s 1s 0s 0s 0s 0s 1s 0s
0.012336 1s 1s 0s 0s 0s 1s 0s 0s
0.01234 1s 1s 0s 0s 0s 1s 1s 1s
0.012343999999999999 1s 1s 0s 0s 1s 0s 0s 1s
0.012348 1s 1s 0s 0s 1s 1s 0s 0s
0.012352 1s 1s 0s 0s 1s 1s 1s 1s
0.012355999999999999 1s 1s 0s 1s 0s 0s 0s 1s
0.01236 1s 1s 0s 1s 0s 0s 1s 1s
0.012364 1s 1s 0s 1s 0s 1s 1s 0s
0.012367999999999999 1s 1s 0s 1s 1s 0s 0s 0s
0.012372 1s 1s 0s 1s 1s 0s 1s 0s
0.012376 1s 1s 0s 1s 1s 1s 0s 0s
0.012379999999999999 1s 1s 0s 1s 1s 1s 1s 1s
0.012384 1s 1s 1s 0s 0s 0s 0s 1s
0.012388 1s 1s 1s 0s 0s 0s 1s 1s
0.012392 1s 1s 1s 0s 0s 1s 0s 1s
0.012395999999999999 1s 1s 1s 0s 0s 1s 1s 1s
0.0124 1s 1s 1s 0s 1s 0s 0s 0s
0.012404 1s 1s 1s 0s 1s 0s 1s 0s
0.012407999999999999 1s 1s 1s 0s 1s 1s 0s 0s
0.012412 1s 1s 1s 0s 1s 1s 1s 0s
0.012416 1s 1s 1s 0s 1s 1s 1s 1s
0.012419999999999999 1s 1s 1s 1s 0s 0s 0s 1s
0.012424 1s 1s 1s 1s 0s 0s 1s 0s
0.012428 1s 1s 1s 1s 0s 0s 1s 1s
0.012431999999999999 1s 1s 1s 1s 0s 1s 0s 1s
0.012436 1s 1s 1s 1s 0s 1s 1s 0s
0.01244 1s 1s 1s 1s 0s 1s 1s 1s
0.012444 1s 1s 1s 1s 1s 0s 0s 0s
0.012447999999999999 1s 1s 1s 1s 1s 0s 0s 1s
0.012452 1s 1s 1s 1s 1s 0s 1s 0s
0.012456 1s 1s 1s 1s 1s 0s 1s 1s
0.012459999999999999 1s 1s 1s 1s 1s 1s 0s 0s
0.012464 1s 1s 1s 1s 1s 1s 0s 1s
0.012468 1s 1s 1s 1s 1s 1s 0s 1s
0.012471999999999999 1s 1s 1s 1s 1s 1s 1s 0s
0.012476 1s 1s 1s 1s 1s 1s 1s 0s
0.01248 1s 1s 1s 1s 1s 1s 1s 1s
0.012483999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.012487999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.012492 1s 1s 1s 1s 1s 1s 1s 1s
0.012496 1s 1s 1s 1s 1s 1s 1s 1s
0.012499999999999999 1s 1s 1s 1s 1s 1s 1s 1s
0.012504 1s 1s 1s 1s 1s 1s 1s 1s
0.012508 1s 1s 1s 1s 1s 1s 1s 1s
0.012511999999999999 1s 1s 1s 1s 1s 1s 1s 1s
